,Collaborative,Description,Followers,Name,Tracks,URL,href,id
191,False,"Revive your soul with this playlist, featuring updated takes on classic R&B and soul tunes.",145471,Soul Revived,49,https://open.spotify.com/playlist/37i9dQZF1DWY12BqhkMFW2,https://api.spotify.com/v1/playlists/37i9dQZF1DWY12BqhkMFW2,37i9dQZF1DWY12BqhkMFW2
192,False,"Whether you're lounging at home or out with your friends, let this playlist provide your soundtrack.",514349,Soul Lounge,50,https://open.spotify.com/playlist/37i9dQZF1DX62Nfha2yFhL,https://api.spotify.com/v1/playlists/37i9dQZF1DX62Nfha2yFhL,37i9dQZF1DX62Nfha2yFhL
193,False,What we're gonna do right now is go back—back in time. Here are all your favorite '90s R&B slow jams!,830388,'90s Baby Makers,48,https://open.spotify.com/playlist/37i9dQZF1DWVEvzGeX3eRs,https://api.spotify.com/v1/playlists/37i9dQZF1DWVEvzGeX3eRs,37i9dQZF1DWVEvzGeX3eRs
194,False,"As you prepare and settle into your romantic dinner, let us provide the soundtrack with these RnB/Soul love songs.",186540,Wine & Dine,48,https://open.spotify.com/playlist/37i9dQZF1DWTJNOeepZTGy,https://api.spotify.com/v1/playlists/37i9dQZF1DWTJNOeepZTGy,37i9dQZF1DWTJNOeepZTGy
195,False,Experience the powerful messages and sounds of these gospel tunes.,413267,Spread the Gospel,50,https://open.spotify.com/playlist/37i9dQZF1DX7OIddoQVdRt,https://api.spotify.com/v1/playlists/37i9dQZF1DX7OIddoQVdRt,37i9dQZF1DX7OIddoQVdRt
196,False,"When your soul needs to get a little funked up, check out these funky soul classics.",527965,Funk Outta Here,50,https://open.spotify.com/playlist/37i9dQZF1DX70TzPK5buVf,https://api.spotify.com/v1/playlists/37i9dQZF1DX70TzPK5buVf,37i9dQZF1DX70TzPK5buVf
197,False,The '90s had an amazing soundtrack. Let's reminisce with these R&B jams!,1754884,I Love My '90s R&B,50,https://open.spotify.com/playlist/37i9dQZF1DX6VDO8a6cQME,https://api.spotify.com/v1/playlists/37i9dQZF1DX6VDO8a6cQME,37i9dQZF1DX6VDO8a6cQME
198,False,Get down and jam out to these throwback '80s R&B tunes!,286776,’80s Jam Session,50,https://open.spotify.com/playlist/37i9dQZF1DX0H8hDpv38Ju,https://api.spotify.com/v1/playlists/37i9dQZF1DX0H8hDpv38Ju,37i9dQZF1DX0H8hDpv38Ju
199,False,"Check out these throwback R&B jams from the first decade of the 21st century. Cover: <a href=""spotify:artist:23zg3TcAtWQy7J6upgbUnj"">Usher</a>",1798575,I Love My '00s R&B,40,https://open.spotify.com/playlist/37i9dQZF1DWYmmr74INQlb,https://api.spotify.com/v1/playlists/37i9dQZF1DWYmmr74INQlb,37i9dQZF1DWYmmr74INQlb
200,False,For all the beautiful queens!!,51587,Queen,30,https://open.spotify.com/playlist/37i9dQZF1DWSIO2QWRavWZ,https://api.spotify.com/v1/playlists/37i9dQZF1DWSIO2QWRavWZ,37i9dQZF1DWSIO2QWRavWZ
201,False,"Get into the rhythm of SXSW '17 with this collection of tracks from artists set to perform this year. Cover: <a href=""spotify:artist:4TsHKU8l8Wq7n7OPVikirn"">Jidenna</a>.",25793,The Rhythm,23,https://open.spotify.com/playlist/37i9dQZF1DWSRMdeGCgprt,https://api.spotify.com/v1/playlists/37i9dQZF1DWSRMdeGCgprt,37i9dQZF1DWSRMdeGCgprt
202,False,Keep it current with songs from your favorite artists and discover new soft Pop songs to love!  Cover: Lady Gaga,3300761,Soft Pop Hits,100,https://open.spotify.com/playlist/37i9dQZF1DWTwnEm1IYyoj,https://api.spotify.com/v1/playlists/37i9dQZF1DWTwnEm1IYyoj,37i9dQZF1DWTwnEm1IYyoj
203,False,Tomorrow's dance hits. Cover: Ricky Retro,1824084,Dance Rising,100,https://open.spotify.com/playlist/37i9dQZF1DX8tZsk68tuDw,https://api.spotify.com/v1/playlists/37i9dQZF1DX8tZsk68tuDw,37i9dQZF1DX8tZsk68tuDw
204,False,Pop remixes and trending dance collabs with Nikki Vianna,2827681,Dance Pop,50,https://open.spotify.com/playlist/37i9dQZF1DXcZDD7cfEKhW,https://api.spotify.com/v1/playlists/37i9dQZF1DXcZDD7cfEKhW,37i9dQZF1DXcZDD7cfEKhW
205,False,The last ten years of dance hits!,2123633,Dance Rewind,50,https://open.spotify.com/playlist/37i9dQZF1DX0BcQWzuB7ZO,https://api.spotify.com/v1/playlists/37i9dQZF1DX0BcQWzuB7ZO,37i9dQZF1DX0BcQWzuB7ZO
206,False,"""Only that fire house need apply""",1190831,Housewerk,58,https://open.spotify.com/playlist/37i9dQZF1DXa8NOEUWPn9W,https://api.spotify.com/v1/playlists/37i9dQZF1DXa8NOEUWPn9W,37i9dQZF1DXa8NOEUWPn9W
207,False,This week's best new dance music with MOTi,194171,Friday Cratediggers,50,https://open.spotify.com/playlist/37i9dQZF1DXa41CMuUARjl,https://api.spotify.com/v1/playlists/37i9dQZF1DXa41CMuUARjl,37i9dQZF1DXa41CMuUARjl
208,False,colorful bass music,414343,Bass Arcade,58,https://open.spotify.com/playlist/37i9dQZF1DX0hvSv9Rf41p,https://api.spotify.com/v1/playlists/37i9dQZF1DX0hvSv9Rf41p,37i9dQZF1DX0hvSv9Rf41p
209,False,"hypnotic electronic. Also see: Chill Tracks, Deep House Relax",2805913,Brain Food,50,https://open.spotify.com/playlist/37i9dQZF1DWXLeA8Omikj7,https://api.spotify.com/v1/playlists/37i9dQZF1DWXLeA8Omikj7,37i9dQZF1DWXLeA8Omikj7
210,False,Chill techno and tech house.,141494,Lowkey Tech,75,https://open.spotify.com/playlist/37i9dQZF1DX0r3x8OtiwEM,https://api.spotify.com/v1/playlists/37i9dQZF1DX0r3x8OtiwEM,37i9dQZF1DX0r3x8OtiwEM
211,False,"Smol, delicate electronic notes to calm your bones with Rüfüs Du Sol.",2474802,Chill Tracks,50,https://open.spotify.com/playlist/37i9dQZF1DX6VdMW310YC7,https://api.spotify.com/v1/playlists/37i9dQZF1DX6VdMW310YC7,37i9dQZF1DX6VdMW310YC7
212,False,Dance hits from the 90s and 00s!,449745,Dance Classics,50,https://open.spotify.com/playlist/37i9dQZF1DX8a1tdzq5tbM,https://api.spotify.com/v1/playlists/37i9dQZF1DX8a1tdzq5tbM,37i9dQZF1DX8a1tdzq5tbM
213,False,"<a href=""https://open.spotify.com/genre/edm_dance"">Electronic music</a> unplugged.",143895,Club Acoustic,91,https://open.spotify.com/playlist/37i9dQZF1DX5GiUwx1edLZ,https://api.spotify.com/v1/playlists/37i9dQZF1DX5GiUwx1edLZ,37i9dQZF1DX5GiUwx1edLZ
214,False,"Melodic future bass, warm vocal drizzle, and dreamy dance music.",387313,Creamy,50,https://open.spotify.com/playlist/37i9dQZF1DXdgz8ZB7c2CP,https://api.spotify.com/v1/playlists/37i9dQZF1DXdgz8ZB7c2CP,37i9dQZF1DXdgz8ZB7c2CP
215,False,Mixing anthems all night with the Stafford Brothers!,2757454,Dance Party,50,https://open.spotify.com/playlist/37i9dQZF1DXaXB8fQg7xif,https://api.spotify.com/v1/playlists/37i9dQZF1DXaXB8fQg7xif,37i9dQZF1DXaXB8fQg7xif
216,False,Forget it and disappear with chill house.,1389643,Deep House Relax,60,https://open.spotify.com/playlist/37i9dQZF1DX2TRYkJECvfC,https://api.spotify.com/v1/playlists/37i9dQZF1DX2TRYkJECvfC,37i9dQZF1DX2TRYkJECvfC
217,False,Energetic dance music mixed to make you sweat. Cover: Tom Wilson of the Washington Capitals,1518030,Electro Workout,50,https://open.spotify.com/playlist/37i9dQZF1DX32NsLKyzScr,https://api.spotify.com/v1/playlists/37i9dQZF1DX32NsLKyzScr,37i9dQZF1DX32NsLKyzScr
218,False,"emo meets <a href=""https://open.spotify.com/genre/edm_dance"">electronic</a>",60947,Emotron,50,https://open.spotify.com/playlist/37i9dQZF1DWTfrr8pte1rT,https://api.spotify.com/v1/playlists/37i9dQZF1DWTfrr8pte1rT,37i9dQZF1DWTfrr8pte1rT
219,False,The latest and greatest in Hardstyle.,426487,Hardstyle Bangers,50,https://open.spotify.com/playlist/37i9dQZF1DX0pH2SQMRXnC,https://api.spotify.com/v1/playlists/37i9dQZF1DX0pH2SQMRXnC,37i9dQZF1DX0pH2SQMRXnC
220,False,Feel good dance music. Also see: Heart Beats.,687220,Happy Beats,65,https://open.spotify.com/playlist/37i9dQZF1DWSf2RDTDayIx,https://api.spotify.com/v1/playlists/37i9dQZF1DWSf2RDTDayIx,37i9dQZF1DWSf2RDTDayIx
221,False,Aggressive trap and bass for the gym.,1448885,Hype,50,https://open.spotify.com/playlist/37i9dQZF1DX4eRPd9frC1m,https://api.spotify.com/v1/playlists/37i9dQZF1DX4eRPd9frC1m,37i9dQZF1DX4eRPd9frC1m
222,False,"Indie dance, nu electronic tunes for a city stroll.",584143,Metropolis,50,https://open.spotify.com/playlist/37i9dQZF1DX8CopunbDxgW,https://api.spotify.com/v1/playlists/37i9dQZF1DX8CopunbDxgW,37i9dQZF1DX8CopunbDxgW
223,False,Filthy electro and bass house,89539,Nasty Bits,50,https://open.spotify.com/playlist/37i9dQZF1DX2VvACCrgjrt,https://api.spotify.com/v1/playlists/37i9dQZF1DX2VvACCrgjrt,37i9dQZF1DX2VvACCrgjrt
224,False,Progressive house on the late night highway.,710764,Night Rider,50,https://open.spotify.com/playlist/37i9dQZF1DX6GJXiuZRisr,https://api.spotify.com/v1/playlists/37i9dQZF1DX6GJXiuZRisr,37i9dQZF1DX6GJXiuZRisr
225,False,"This is a deep tribal sound, combining electronic elements and organic instrumentation, stemming from the folk music of Africa, Latin America, and the Middle East.",212791,Orgánica,70,https://open.spotify.com/playlist/37i9dQZF1DX2pprEpa9URZ,https://api.spotify.com/v1/playlists/37i9dQZF1DX2pprEpa9URZ,37i9dQZF1DX2pprEpa9URZ
226,False,The absolute hardest electronic music,30909,Rage Beats,24,https://open.spotify.com/playlist/37i9dQZF1DX3ND264N08pv,https://api.spotify.com/v1/playlists/37i9dQZF1DX3ND264N08pv,37i9dQZF1DX3ND264N08pv
227,False,Deep cuts of soulful house.,103578,Soul BPM,54,https://open.spotify.com/playlist/37i9dQZF1DX1tW4VlEfDSS,https://api.spotify.com/v1/playlists/37i9dQZF1DX1tW4VlEfDSS,37i9dQZF1DX1tW4VlEfDSS
228,False,Future house and fat bass lines to shuffle.,557182,Shuffle Syndrome,60,https://open.spotify.com/playlist/37i9dQZF1DWUq3wF0JVtEy,https://api.spotify.com/v1/playlists/37i9dQZF1DWUq3wF0JVtEy,37i9dQZF1DWUq3wF0JVtEy
229,False,"Rolling fast with the best drum and bass. Related lists: <a href=""spotify:user:spotify:playlist:37i9dQZF1DX5Q27plkaOQ3"">Dubstep Don</a>, <a href=""spotify:user:spotify:playlist:37i9dQZF1DXa8NOEUWPn9W"">Housewerk</a>, <a href=""spotify:user:spotify:playlist:37i9dQZF1DX1OIMC8iDi74"">Trap Mojito</a>, <a href=""spotify:user:spotify:playlist:37i9dQZF1DX0pH2SQMRXnC"">Hardstyle</a>, <a href=""spotify:user:spotify:playlist:37i9dQZF1DX4dyzvuaRJ0n"">mint</a>, <a href=""spotify:user:spotify:playlist:37i9dQZF1DX32NsLKyzScr"">Electro Workout</a>.",216865,Stepping Out,51,https://open.spotify.com/playlist/37i9dQZF1DWYzMfRQj22Nd,https://api.spotify.com/v1/playlists/37i9dQZF1DWYzMfRQj22Nd,37i9dQZF1DWYzMfRQj22Nd
230,False,"A trip of trance and progressive. Related: <a href=""spotify:user:spotify:playlist:37i9dQZF1DWXWbLEOaHnU3"">Psytrance Supernova</a>, <a href=""spotify:user:spotify:playlist:37i9dQZF1DX6GJXiuZRisr"">Night Rider</a>",418698,Trance Mission,50,https://open.spotify.com/playlist/37i9dQZF1DX91oIci4su1D,https://api.spotify.com/v1/playlists/37i9dQZF1DX91oIci4su1D,37i9dQZF1DX91oIci4su1D
231,False,Harder trap and bass music.,727462,Trap Mojito,50,https://open.spotify.com/playlist/37i9dQZF1DX1OIMC8iDi74,https://api.spotify.com/v1/playlists/37i9dQZF1DX1OIMC8iDi74,37i9dQZF1DX1OIMC8iDi74
232,False,Celebrating the biggest UK house bangers. Updated regularly. Cover: Sonny Fodera,612058,UK House Music,50,https://open.spotify.com/playlist/37i9dQZF1DWSrVdvTl1tVY,https://api.spotify.com/v1/playlists/37i9dQZF1DWSrVdvTl1tVY,37i9dQZF1DWSrVdvTl1tVY
233,False,electronic love <3,322677,Heart Beats,50,https://open.spotify.com/playlist/37i9dQZF1DWSRc3WJklgBs,https://api.spotify.com/v1/playlists/37i9dQZF1DWSRc3WJklgBs,37i9dQZF1DWSRc3WJklgBs
234,False,"Don knows his dubstep wobblingz. Related lists: <a href=""spotify:user:spotify:playlist:37i9dQZF1DWYzMfRQj22Nd"">DnB Fix</a>, <a href=""spotify:user:spotify:playlist:37i9dQZF1DX4eRPd9frC1m"">Hype</a>, <a href=""spotify:user:spotify:playlist:37i9dQZF1DX1OIMC8iDi74"">Trap Mojito</a>, <a href=""spotify:user:spotify:playlist:37i9dQZF1DX2VvACCrgjrt"">Nasties</a>, <a href=""spotify:user:spotify:playlist:37i9dQZF1DX4dyzvuaRJ0n"">mint</a>.",807435,Dubstep Don,50,https://open.spotify.com/playlist/37i9dQZF1DX5Q27plkaOQ3,https://api.spotify.com/v1/playlists/37i9dQZF1DX5Q27plkaOQ3,37i9dQZF1DX5Q27plkaOQ3
235,False,Relive the best of 2018 with Armin van Buuren's A State of Trance Year Mix!,622094,ASoT  Year Mix 2018,100,https://open.spotify.com/playlist/37i9dQZF1DX3FNkD0kDpDV,https://api.spotify.com/v1/playlists/37i9dQZF1DX3FNkD0kDpDV,37i9dQZF1DX3FNkD0kDpDV
236,False,"Celebrating Haitian dance music with <a href=""spotify:artist:1HcAkAeL4xf02wzAnl7mIV"">Michael Brun</a>.",37438,Haitian Heat,55,https://open.spotify.com/playlist/37i9dQZF1DX3XjJqhm9fqD,https://api.spotify.com/v1/playlists/37i9dQZF1DX3XjJqhm9fqD,37i9dQZF1DX3XjJqhm9fqD
237,False,Essential Alesso originals and remixes.,72118,This Is Alesso,47,https://open.spotify.com/playlist/37i9dQZF1DX7nGw3hwYw03,https://api.spotify.com/v1/playlists/37i9dQZF1DX7nGw3hwYw03,37i9dQZF1DX7nGw3hwYw03
238,False,Press play and let's dance with the biggest Brazilian DJ!,1027073,This Is Alok,31,https://open.spotify.com/playlist/37i9dQZF1DWZUWZIwpqsT3,https://api.spotify.com/v1/playlists/37i9dQZF1DWZUWZIwpqsT3,37i9dQZF1DWZUWZIwpqsT3
239,False,This is the essential Axwell Λ Ingrosso.,86195,This Is Axwell Λ Ingrosso,22,https://open.spotify.com/playlist/37i9dQZF1DWW3gTjSx5Dc7,https://api.spotify.com/v1/playlists/37i9dQZF1DWW3gTjSx5Dc7,37i9dQZF1DWW3gTjSx5Dc7
240,False,"NYC DJ, The Loft founder, and Dance legend David Mancuso passed on Nov 14 2016. This is a Tommie Sunshine, Spotify & Billboard Dance tribute. Without Mancuso there would be no Rave scene, no House Music, no festival culture. His legacy is vast; these are merely some of the classics born of The Loft.",27530,This Is David Mancuso,100,https://open.spotify.com/playlist/37i9dQZF1DWY1XXKzcWtF3,https://api.spotify.com/v1/playlists/37i9dQZF1DWY1XXKzcWtF3,37i9dQZF1DWY1XXKzcWtF3
241,False,The essential deadmau5 originals and remixes.,109823,This Is deadmau5,52,https://open.spotify.com/playlist/37i9dQZF1DX87JE1B72J6C,https://api.spotify.com/v1/playlists/37i9dQZF1DX87JE1B72J6C,37i9dQZF1DX87JE1B72J6C
242,False,"The essential tracks by the Dutch <a href=""spotify:artist:60d24wfXkVzDSfLS6hyCjZ"">DJ and producer</a>.",636877,This Is Martin Garrix,58,https://open.spotify.com/playlist/37i9dQZF1DX94qaYRnkufr,https://api.spotify.com/v1/playlists/37i9dQZF1DX94qaYRnkufr,37i9dQZF1DX94qaYRnkufr
243,False,"This is Nicky Romero. The essential tracks, all in one playlist.",55996,This Is Nicky Romero,50,https://open.spotify.com/playlist/37i9dQZF1DZ06evO3j5vfW,https://api.spotify.com/v1/playlists/37i9dQZF1DZ06evO3j5vfW,37i9dQZF1DZ06evO3j5vfW
244,False,"Celebrate the <a href=""spotify:artist:0nJUwPwC9Ti4vvuJ0q3MfT"">songsmith</a> with a roundup of greatest hits.",33825,This Is: John Prine,63,https://open.spotify.com/playlist/37i9dQZF1DWWYlokKRoQoC,https://api.spotify.com/v1/playlists/37i9dQZF1DWWYlokKRoQoC,37i9dQZF1DWWYlokKRoQoC
245,False,"Go behind the scenes of the <a href=""http://www.twobytwomusic.com"">Two By Two</a> book soundtrack curated by <a href=""spotify:user:nicholassparksofficial"">Nicholas Sparks</a> and featuring songs from <a href=""spotify:artist:410MPX0LjYx4PFgIJsBbPT"">JD Eicher</a>. Then, linger a while with soundtrack selections from your favorite Nicholas Sparks films.",335,Nicholas Sparks | Songs from the Soundtracks,53,https://open.spotify.com/playlist/1scnlLVq91NGtsA9sh0hfw,https://api.spotify.com/v1/playlists/1scnlLVq91NGtsA9sh0hfw,1scnlLVq91NGtsA9sh0hfw
246,False,Express your authentic self with these artists who do the same. Cover: King Princess,559513,Out Now,50,https://open.spotify.com/playlist/37i9dQZF1DX3LyU0mhfqgP,https://api.spotify.com/v1/playlists/37i9dQZF1DX3LyU0mhfqgP,37i9dQZF1DX3LyU0mhfqgP
247,False,"The revolutionaries, the allies, and the just plain fabulous: these flawless tracks are beyond perfect for Pride. Cover: Chaka Khan",444201,Pride Classics,50,https://open.spotify.com/playlist/37i9dQZF1DX59HcpGmPXYR,https://api.spotify.com/v1/playlists/37i9dQZF1DX59HcpGmPXYR,37i9dQZF1DX59HcpGmPXYR
248,False,ANOHNI and Ezra Furman are just a few of the standouts in this Pride spectrum of alternative and indie artists. Cover: Perfume Genius,53596,Alternative Pride,56,https://open.spotify.com/playlist/37i9dQZF1DWTMR78LDoAZC,https://api.spotify.com/v1/playlists/37i9dQZF1DWTMR78LDoAZC,37i9dQZF1DWTMR78LDoAZC
249,False,Musical songs from Broadway and beyond. Cover: Idina Menzel,242483,Best of Broadway,50,https://open.spotify.com/playlist/37i9dQZF1DWX82ahbDuQIz,https://api.spotify.com/v1/playlists/37i9dQZF1DWX82ahbDuQIz,37i9dQZF1DWX82ahbDuQIz
250,False,"Empowered rhymes. Banging beats. From Princess Nokia to Young M.A, these LGBTQ rappers spit with palpable Pride. Cover: <a href=""https://open.spotify.com/artist/6MoQZOH2KnQrJhVtO9VoXC?si=d5bIMWYzQEW3ugWgfG0lfg"">Cakes da Killa</a>",43201,"Work It, Own It",45,https://open.spotify.com/playlist/37i9dQZF1DXbmCTvLQy5AO,https://api.spotify.com/v1/playlists/37i9dQZF1DXbmCTvLQy5AO,37i9dQZF1DXbmCTvLQy5AO
251,False,"Yas, queens. Sparkle, sass, and clash with the utmost style to this fierce playlist. Cover: <a href=""https://open.spotify.com/artist/6ld2g4P1SllfqU1ukMMwXt?si=tP488Dp5RzuWLyFkhy4bmw"">Jiggly Caliente</a>",40557,Fierce,40,https://open.spotify.com/playlist/37i9dQZF1DWZZCoBbLu26P,https://api.spotify.com/v1/playlists/37i9dQZF1DWZZCoBbLu26P,37i9dQZF1DWZZCoBbLu26P
252,False,Lyrical. Legit. This Pride vision of folk music features LGBTQ acts and allies. Cover: Ani DiFranco,32324,Queer As Folk,59,https://open.spotify.com/playlist/37i9dQZF1DX5TMFhaZc9ov,https://api.spotify.com/v1/playlists/37i9dQZF1DX5TMFhaZc9ov,37i9dQZF1DX5TMFhaZc9ov
253,False,Let the beat take control. We're plugging into the best electronic and dance sounds for Pride. Cover: Hercules & Love Affair,77829,In Electric Dreams,69,https://open.spotify.com/playlist/37i9dQZF1DWTLrNDPW5co2,https://api.spotify.com/v1/playlists/37i9dQZF1DWTLrNDPW5co2,37i9dQZF1DWTLrNDPW5co2
254,False,"We’re burning up—and killing it on the dance floor to these four-to-the-floor Pride classics. Cover: <a href=""https://open.spotify.com/artist/0Xf8oDAJYd2D0k3NLI19OV?si=4IE8gLbrTyGCGStfW1_jqg"">CHIC</a>",258506,Disco Fever,50,https://open.spotify.com/playlist/37i9dQZF1DX2GKumqRIZ7g,https://api.spotify.com/v1/playlists/37i9dQZF1DX2GKumqRIZ7g,37i9dQZF1DX2GKumqRIZ7g
255,False,"Tapping Gallant, ANOHNI, and more, the Canadian duo forge a Pride list that defines eclecticism. Listen for a new tune with Ingrid Michaelson.",10938,Tegan and Sara: Pride,27,https://open.spotify.com/playlist/37i9dQZF1DWZTHlwqNeZ4l,https://api.spotify.com/v1/playlists/37i9dQZF1DWZTHlwqNeZ4l,37i9dQZF1DWZTHlwqNeZ4l
256,False,"Provocation, empowerment, soulful storytelling—all elements of the mix picked by the brilliant music maker, out now with No Shape.",9044,Perfume Genius: Pride,29,https://open.spotify.com/playlist/37i9dQZF1DWXQvLdd1rRKX,https://api.spotify.com/v1/playlists/37i9dQZF1DWXQvLdd1rRKX,37i9dQZF1DWXQvLdd1rRKX
257,False,The inspiration to be who you truly are—that’s at the center of the Pride playlist curated by the pop vocalist and Queen collaborator.,16776,Adam Lambert: Pride,26,https://open.spotify.com/playlist/37i9dQZF1DX6WKkjNUHy2F,https://api.spotify.com/v1/playlists/37i9dQZF1DX6WKkjNUHy2F,37i9dQZF1DX6WKkjNUHy2F
258,False,Take a look at Australia's future king of Pop.,220140,This Is: Troye Sivan,40,https://open.spotify.com/playlist/37i9dQZF1DXaEC8MQ0kjtY,https://api.spotify.com/v1/playlists/37i9dQZF1DXaEC8MQ0kjtY,37i9dQZF1DXaEC8MQ0kjtY
259,False,"Sylvester, Klaus Nomi, Judy Garland, and a slew of his own songs—peek into the singer-songwriter’s timeless world, in celebration of Pride.",2105,Rufus Wainwright: Pride,30,https://open.spotify.com/playlist/37i9dQZF1DX5xCgFwl423z,https://api.spotify.com/v1/playlists/37i9dQZF1DX5xCgFwl423z,37i9dQZF1DX5xCgFwl423z
260,False,"<a href=""spotify:artist:7ahoEOUbXDm3vYTvOHWXbe"">Kathy Griffin</a> joins us to #PressPlayForPride. Discover more at <a href=""https://open.spotify.com/genre/pride"">spotify.com/pride.</a>",1146,Kathy Griffin #PressPlayForPride,23,https://open.spotify.com/playlist/37i9dQZF1DXajWk2WkW4sa,https://api.spotify.com/v1/playlists/37i9dQZF1DXajWk2WkW4sa,37i9dQZF1DXajWk2WkW4sa
261,False,You’ll vibe with the frothy pop and empowering club classics in this Pride collection from the Aussie synth-pop diva with a human touch.,2711,Betty Who: Pride,20,https://open.spotify.com/playlist/37i9dQZF1DX3V9xyjs9Om5,https://api.spotify.com/v1/playlists/37i9dQZF1DX3V9xyjs9Om5,37i9dQZF1DX3V9xyjs9Om5
262,False,"The UK girl group grab the power and show their love for Pride, unfurling a no-fail list of pop party jams and club classics.",13580,Little Mix: Pride,27,https://open.spotify.com/playlist/37i9dQZF1DX7wHseZmxqFF,https://api.spotify.com/v1/playlists/37i9dQZF1DX7wHseZmxqFF,37i9dQZF1DX7wHseZmxqFF
263,False,"Artist, producer and writer behind many of your favourite songs makes his Pride selection for you.",17134,MNEK: Pride,23,https://open.spotify.com/playlist/37i9dQZF1DWTWaD7ByJaBc,https://api.spotify.com/v1/playlists/37i9dQZF1DWTWaD7ByJaBc,37i9dQZF1DWTWaD7ByJaBc
264,False,"Drawing from R&B, indie, pop, and more, the electropop act’s singer Olly Alexander shines a light on LGBTQIA+ artists that inspire.",19291,Years & Years: Pride,26,https://open.spotify.com/playlist/37i9dQZF1DX4yLn8TpmS3h,https://api.spotify.com/v1/playlists/37i9dQZF1DX4yLn8TpmS3h,37i9dQZF1DX4yLn8TpmS3h
265,False,"<a href=""spotify:artist:1qpR5mURxk3d8f6mww6uKT"">Shura</a> joins us to #PressPlayForPride. Discover more at <a href=""https://open.spotify.com/genre/pride"">spotify.com/pride.</a>",1607,Shura #PressPlayForPride,26,https://open.spotify.com/playlist/37i9dQZF1DX6RDaNNfUPt3,https://api.spotify.com/v1/playlists/37i9dQZF1DX6RDaNNfUPt3,37i9dQZF1DX6RDaNNfUPt3
266,False,"Intoxicating, joyful pop captures the Pride spirit for the Austrian drag queen and Eurovision Song Contest 2014 winner.",5612,Conchita: Pride,29,https://open.spotify.com/playlist/37i9dQZF1DX8SiEKUUEVVi,https://api.spotify.com/v1/playlists/37i9dQZF1DX8SiEKUUEVVi,37i9dQZF1DX8SiEKUUEVVi
267,False,Come together to listen to their greatest hits.,1477693,This Is The Beatles,90,https://open.spotify.com/playlist/37i9dQZF1DXdLtD0qszB1w,https://api.spotify.com/v1/playlists/37i9dQZF1DXdLtD0qszB1w,37i9dQZF1DXdLtD0qszB1w
268,False,"This playlist tells the story of The Beatles journey from playing small clubs through to Beatlemania, and on to becoming the most influential music group of all time.",134973,The Long and Winding Road,50,https://open.spotify.com/playlist/37i9dQZF1DWYHkSks5rujC,https://api.spotify.com/v1/playlists/37i9dQZF1DWYHkSks5rujC,37i9dQZF1DWYHkSks5rujC
269,False,"During the height of the 60’s, no one knew how to convey the message of love and peace better than the Beatles.",180590,All You Need Is Love,50,https://open.spotify.com/playlist/37i9dQZF1DX5k1GSjYBi0z,https://api.spotify.com/v1/playlists/37i9dQZF1DX5k1GSjYBi0z,37i9dQZF1DX5k1GSjYBi0z
270,False,Imaginative. Inventive. Ingenius. Influential. Here are the Beatles at their most experimental; changing and shaping the face of music forever.,107712,Lucy In The Sky With Diamonds,51,https://open.spotify.com/playlist/37i9dQZF1DWZreqadA03A8,https://api.spotify.com/v1/playlists/37i9dQZF1DWZreqadA03A8,37i9dQZF1DWZreqadA03A8
271,False,Start your day with The Beatles!,206513,Here Comes The Sun,50,https://open.spotify.com/playlist/37i9dQZF1DXdwF9DytRe8w,https://api.spotify.com/v1/playlists/37i9dQZF1DXdwF9DytRe8w,37i9dQZF1DXdwF9DytRe8w
272,False,Get ready to twist and shout - this is the ultimate Beatles party playlist.,74204,Twist and Shout,50,https://open.spotify.com/playlist/37i9dQZF1DXcHV6YH5zTsV,https://api.spotify.com/v1/playlists/37i9dQZF1DXcHV6YH5zTsV,37i9dQZF1DXcHV6YH5zTsV
273,False,The quiet Beatle. Listen to all his essential tracks.,103201,This Is George Harrison,49,https://open.spotify.com/playlist/37i9dQZF1DWVDVRzaLYm4M,https://api.spotify.com/v1/playlists/37i9dQZF1DWVDVRzaLYm4M,37i9dQZF1DWVDVRzaLYm4M
274,False,"Co-founder of the greatest rock band of all time, The Beatles.",99177,This Is: Paul McCartney,71,https://open.spotify.com/playlist/37i9dQZF1DX2PB4Qx11qXU,https://api.spotify.com/v1/playlists/37i9dQZF1DX2PB4Qx11qXU,37i9dQZF1DX2PB4Qx11qXU
275,False,"Former member of the greatest rock band of all time, The Beatles.",16061,This Is: Ringo Starr,31,https://open.spotify.com/playlist/37i9dQZF1DWULtPSrLama7,https://api.spotify.com/v1/playlists/37i9dQZF1DWULtPSrLama7,37i9dQZF1DWULtPSrLama7
276,False,"Sir George Martins most essential work, all in one playlist.",19224,This is: Sir George Martin,57,https://open.spotify.com/playlist/37i9dQZF1DX5CrSNP0mzoZ,https://api.spotify.com/v1/playlists/37i9dQZF1DX5CrSNP0mzoZ,37i9dQZF1DX5CrSNP0mzoZ
277,False,"Explore the world of sweeping melodies and tremendous depth, power and grandeur with these 50 tracks from 50 critically acclaimed recordings, sample through the most beloved Russian composer's whole output.",79584,This Is: Tchaikovsky,50,https://open.spotify.com/playlist/37i9dQZF1DX2kvBlhyEkb6,https://api.spotify.com/v1/playlists/37i9dQZF1DX2kvBlhyEkb6,37i9dQZF1DX2kvBlhyEkb6
