Playlist,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,popularity,speechiness,tempo,valence,artist_popularity,explicit,pop,rock,folk,mellow,indie,rap,house,r&b,stomp and holler,singer-songwriter,edm,quiet storm,contemporary,christmas,funk,metal,alternative,adult standards,americana,soul,blues,hip hop,motown,punk,disco,other,track_remast,track_live,track_feat,track_remix,track_radio,playlist_picks,playlist_top,playlist_find,time_sign_0.0,time_sign_3.0,time_sign_4.0,key_0.0,key_1.0,key_2.0,key_3.0,key_4.0,key_5.0,key_6.0,key_7.0,key_8.0,key_9.0,key_10.0,key_11.0,Followers
37i9dQZF1DX2pprEpa9URZ,0.10655446176470591,0.7791176470588232,439891.3676470588,0.5618970588235294,0.7815911764705882,0.1092102941176471,-11.036323529411764,38.338235294117645,0.07242058823529411,115.0246323529412,0.3264176470588234,41.80882352941177,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,212791.0
37i9dQZF1DX2pto11EMGQc,0.09500188571428567,0.6614857142857145,247125.9714285714,0.8101428571428573,0.027731480000000003,0.19777428571428574,-5.711971428571428,43.94285714285714,0.11407428571428573,119.23474285714286,0.6296285714285716,75.34285714285714,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,54411.0
37i9dQZF1DX2r0FByV5U4C,0.547956,0.5990666666666665,273583.0888888889,0.4666488888888888,0.03879208355555555,0.2927777777777778,-11.612666666666668,35.46666666666667,0.24282444444444448,105.45251111111112,0.49448888888888887,56.48888888888889,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,234420.0
37i9dQZF1DX2rBR3X9E86S,0.2992007714285713,0.49371428571428566,211897.9714285714,0.7139142857142856,0.12629567442857143,0.18662571428571434,-6.598,34.642857142857146,0.0631942857142857,118.55527142857142,0.5386285714285716,75.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,98021.0
37i9dQZF1DX2sUQwD7tbmL,0.14216051700000004,0.62279,212845.29,0.7186599999999997,0.08906284180000001,0.14941100000000007,-6.091680000000001,40.74,0.043835,119.55166000000001,0.637251,49.13,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,974599.0
37i9dQZF1DX2taNm7KfjOX,0.6251990000000001,0.51888,226138.19,0.3610809999999999,0.07906258490000001,0.15677500000000003,-11.068570000000001,31.98,0.035103999999999996,118.59129000000004,0.31231600000000004,50.16,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,618856.0
37i9dQZF1DX2uk5oHRWimT,0.7630599999999995,0.4923200000000001,217572.45,0.2883085,0.05089239120000001,0.12888699999999992,-11.604049999999999,38.96,0.037857,115.93230999999997,0.32463499999999995,50.78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,289109.0
37i9dQZF1DX30FdZ6jR5Gl,0.859295,0.28933125000000004,391341.2875,0.18920087500000002,0.741677475,0.14788375000000004,-20.389324999999992,23.125,0.045132500000000006,112.4137625,0.16473499999999996,65.175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,40150.0
37i9dQZF1DX30HHrCAl4ZG,0.3308015384615385,0.6458461538461542,213040.09615384616,0.5357500000000001,0.1898354676923077,0.12716538461538465,-8.400423076923078,46.26923076923077,0.06580000000000001,114.10117307692306,0.41580192307692293,56.78846153846154,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,535723.0
37i9dQZF1DX32NsLKyzScr,0.028767194,0.6495000000000001,205065.3,0.89254,0.3760296822,0.24898399999999998,-4.303799999999997,52.04,0.09603800000000001,127.57260000000001,0.32748399999999994,61.78,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1518030.0
37i9dQZF1DX32oVqaQE8BM,0.4496156170212764,0.5633085106382977,233515.05319148937,0.374148829787234,0.7112093925531915,0.13000000000000003,-13.512063829787229,45.43617021276596,0.04378510638297872,122.10946808510637,0.2720617021276597,40.52127659574468,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,601677.0
37i9dQZF1DX33tryHhcmOP,0.27788409090909094,0.6895454545454546,196595.0,0.6964999999999999,0.02438494227272727,0.27566363636363633,-8.080181818181819,52.81818181818182,0.0701,114.1166818181818,0.8095,68.45454545454545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15124.0
37i9dQZF1DX35oM5SPECmN,0.1875327333333333,0.5695600000000001,218203.50666666665,0.7350533333333334,0.05035801186666667,0.18876000000000007,-6.468533333333331,41.85333333333333,0.05925999999999999,117.63910666666668,0.48098666666666673,61.46666666666667,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2353999.0
37i9dQZF1DX37CqNpZIOOZ,0.9431399999999998,0.19512800000000002,493001.76,0.10507399999999999,0.49901486799999994,0.17875600000000005,-21.94158,5.82,0.054139999999999994,100.43172,0.08407999999999999,53.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5336.0
37i9dQZF1DX37bXS7EGI3f,0.014522609529411765,0.4318823529411764,284759.81176470587,0.8999411764705881,0.11577356882352939,0.22227999999999995,-5.344152941176469,32.38823529411765,0.0728070588235294,131.13397647058824,0.3700388235294117,44.258823529411764,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,217389.0
37i9dQZF1DX3BSwupE5hR7,0.13600825490196083,0.5930392156862745,273716.3137254902,0.7275098039215686,0.11636512921568629,0.1896019607843137,-9.121980392156864,41.86274509803921,0.038870588235294115,122.90184313725491,0.5408745098039216,75.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,217642.0
37i9dQZF1DX3BqHI5fuXWV,0.6103230000000002,0.48219399999999996,406442.15,0.3684600000000001,0.17584153460000004,0.18728799999999993,-12.995629999999998,16.48,0.04933599999999999,114.87399000000005,0.4553809999999999,63.98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,103724.0
37i9dQZF1DX3Csy1LFxjkI,0.2697592727272728,0.48018181818181804,222018.81818181818,0.6223636363636365,4.509999999999999e-06,0.12692272727272727,-5.975181818181818,64.22727272727273,0.09553636363636363,113.19000000000004,0.39604545454545453,83.86363636363636,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,228217.0
37i9dQZF1DX3Ee0ngF5ZVQ,0.1494896078431373,0.5300000000000001,220066.33333333334,0.6955294117647057,0.00012259254901960783,0.18363921568627448,-5.532058823529413,45.470588235294116,0.033713725490196064,126.1983529411765,0.47307843137254907,51.64705882352941,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,259373.0
37i9dQZF1DX3FNkD0kDpDV,0.0319038416,0.49654999999999994,66663.88,0.9153699999999998,0.3356644926000001,0.373857,-6.381990000000001,5.21,0.12844199999999995,130.76613,0.5001769999999998,55.47,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,622094.0
37i9dQZF1DX3Fzl4v4w9Zp,0.48700219999999983,0.5306399999999998,225057.44,0.4338979999999998,0.03409156129999998,0.13293999999999997,-9.73757,38.16,0.0339,111.16057,0.39843399999999995,47.69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,499610.0
37i9dQZF1DX3Gj7nguS95W,0.05934454799999999,0.5895800000000001,234503.4,0.78652,0.11601910379999998,0.144938,-8.059359999999996,58.12,0.06414399999999999,133.90216,0.72014,63.34,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,238955.0
37i9dQZF1DX3HHskiFSgKu,0.13118125,0.7763749999999999,226304.8125,0.5005000000000001,0.00014455875,0.16470625,-7.5905000000000005,30.4375,0.15196874999999996,110.242625,0.292775,74.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,320.0
37i9dQZF1DX3HTCmWbhewZ,0.6922959999999999,0.6818200000000003,132793.46,0.10542989999999994,9.23907e-05,0.203925,-23.421459999999993,0.56,0.753096,101.08802999999997,0.3855800000000001,6.64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6987.0
37i9dQZF1DX3Hdbt1R3mYP,0.5763419444444444,0.4824166666666667,232689.44444444444,0.3792833333333333,0.011477029722222224,0.14249166666666666,-11.952472222222225,26.444444444444443,0.042786111111111115,118.2784722222222,0.3971111111111112,60.75,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13974.0
37i9dQZF1DX3HkeE0Yyy1n,0.0057078054,0.3740300000000001,301540.03,0.9202899999999999,0.2503956922999999,0.2337469999999999,-5.192120000000001,29.12,0.10820699999999998,127.77227,0.20473999999999992,44.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1034.0
37i9dQZF1DX3IN93M08EFq,0.044315215555555565,0.515488888888889,222957.6222222222,0.8437333333333331,0.031045556222222232,0.19510888888888883,-4.97548888888889,45.24444444444445,0.06114888888888892,131.71777777777777,0.6028666666666667,57.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33240.0
37i9dQZF1DX3JLmmala1kX,0.17861237499999996,0.5517500000000001,230144.9375,0.647875,0.0011978124999999999,0.18431250000000002,-8.3774375,59.625,0.0509125,114.94631249999999,0.43649999999999994,81.1875,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3287.0
37i9dQZF1DX3LDIBRoaCDQ,0.06567629400000002,0.4223000000000001,183264.7,0.8547799999999998,0.12113123620000002,0.21314800000000006,-7.6765599999999985,42.66,0.079184,139.30042,0.6177799999999999,57.62,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,681473.0
37i9dQZF1DX3LyU0mhfqgP,0.19925219999999996,0.6199399999999999,205585.44,0.6161,0.016922875999999996,0.198324,-7.206879999999997,44.42,0.08384399999999997,120.67013999999998,0.44588600000000006,47.76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,559513.0
37i9dQZF1DX3MU5XUozve7,0.003977254,0.4143399999999998,175622.96,0.9485600000000004,0.041348751399999994,0.21132600000000004,-4.405539999999999,32.5,0.085534,142.1649,0.5406599999999998,39.94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,340515.0
37i9dQZF1DX3N6VbA7hVIy,0.2378361034482759,0.5182068965517241,437583.5517241379,0.6437931034482759,0.12088078034482758,0.2327862068965517,-7.506482758620691,42.689655172413794,0.09089655172413795,120.63165517241379,0.39313793103448275,74.44827586206897,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12764.0
37i9dQZF1DX3ND264N08pv,0.04700086249999998,0.5307499999999999,232274.33333333334,0.9155000000000001,0.2165820445833333,0.23447500000000007,-3.4228749999999994,46.125,0.21053333333333332,128.51154166666666,0.23680833333333337,55.75,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30909.0
37i9dQZF1DX3Ogo9pFvBkY,0.8724110000000002,0.24107599999999998,190095.44,0.12566749999999996,0.86397,0.12154000000000002,-21.539260000000002,56.41,0.039630000000000006,99.00169000000004,0.086263,56.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,858701.0
37i9dQZF1DX3OlXSlU6epG,0.801453125,0.7113125000000001,132276.640625,0.11540156249999999,1.84090625e-05,0.22260937499999994,-21.971609375000003,1.3125,0.8814843750000002,100.400859375,0.473171875,13.21875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9626.0
37i9dQZF1DX3V9xyjs9Om5,0.23656495,0.6113500000000001,195620.1,0.74675,0.0050294534999999994,0.20360999999999999,-6.0661499999999995,47.9,0.15334,116.16789999999999,0.60105,62.2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2711.0
37i9dQZF1DX3WvGXE8FqYX,0.18712128571428577,0.6630000000000001,217009.64285714287,0.6576500000000002,0.009872192999999998,0.16967857142857146,-5.967814285714284,64.71428571428571,0.07554428571428569,116.1407142857143,0.523915714285714,77.64285714285714,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1191706.0
37i9dQZF1DX3XjJqhm9fqD,0.21916072727272723,0.7163454545454545,252011.63636363635,0.7344000000000003,0.0419315309090909,0.14981818181818182,-6.855199999999999,26.672727272727272,0.10325999999999996,123.84892727272728,0.6709999999999999,33.74545454545454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,37438.0
37i9dQZF1DX3Y4Bt8VdicW,0.3601074074074075,0.4725185185185185,231890.85185185185,0.558125925925926,0.028508134814814814,0.13365555555555556,-7.654851851851853,33.44444444444444,0.0346,128.0191851851852,0.4099629629629631,65.62962962962963,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,41677.0
37i9dQZF1DX3YGn6btf5lC,0.14479207241379305,0.6214137931034484,213523.8275862069,0.7097068965517243,0.12528659413793106,0.20215517241379313,-7.591793103448278,23.655172413793103,0.14939655172413796,132.23272413793103,0.5159689655172414,38.793103448275865,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3662.0
37i9dQZF1DX3YSRoSdA634,0.4461651923076924,0.5159423076923078,236288.5576923077,0.4667769230769231,0.036316973846153844,0.13485576923076925,-8.560884615384616,48.07692307692308,0.049842307692307714,112.64534615384612,0.27460576923076924,76.51923076923077,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1773402.0
37i9dQZF1DX3YlUroplxjF,0.001982287999999999,0.43334000000000006,215804.68,0.9359400000000002,0.0382930736,0.23444999999999994,-4.305040000000001,41.44,0.09672600000000003,133.04326000000003,0.37762,44.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,195673.0
37i9dQZF1DX3ZeFHRhhi7Y,0.091217701754386,0.6945438596491228,208965.80701754385,0.8319824561403512,0.0009639177192982455,0.17329824561403512,-3.6193508771929808,58.1578947368421,0.08998070175438597,123.71094736842107,0.6208596491228071,63.14035087719298,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,186723.0
37i9dQZF1DX3b9hbbPi5hD,0.3576134888888889,0.5706444444444445,195134.6888888889,0.5417511111111112,0.08554731777777777,0.17058666666666666,-11.369733333333336,32.55555555555556,0.07452666666666666,109.5132888888889,0.5894,50.15555555555556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,314062.0
37i9dQZF1DX3bH0P2uDnWA,0.159317917721519,0.7961139240506329,231902.48101265822,0.7762151898734178,0.20153172341772155,0.17030886075949372,-6.064101265822783,33.22784810126582,0.12498481012658233,122.21032911392403,0.728759493670886,43.36708860759494,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,49007.0
37i9dQZF1DX3bSdu6sAEDF,0.295335,0.6414400000000002,216494.26,0.5964400000000001,0.1017596438,0.14474600000000004,-7.414059999999998,43.96,0.07971,111.54808000000003,0.34781000000000006,67.38,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,382556.0
37i9dQZF1DX3hyG3DxhDXT,0.2145952857142857,0.522,231643.42857142858,0.6691428571428573,0.010273065714285714,0.2475619047619048,-7.398380952380953,42.38095238095238,0.058061904761904766,121.2111904761905,0.5313142857142856,73.19047619047619,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,156.0
37i9dQZF1DX3nNRJvSufrk,0.047866496000000015,0.64254,224634.4,0.66104,0.4083992463999999,0.17818999999999996,-9.0763,11.32,0.17301199999999997,141.05161999999996,0.3709340000000001,18.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13171.0
37i9dQZF1DX3oM43CtKnRV,0.021785644,0.48863333333333325,230436.11666666667,0.8409666666666666,0.020297332166666668,0.19484499999999993,-4.799633333333334,65.36666666666666,0.06445666666666666,128.3796666666667,0.4906233333333335,74.38333333333334,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2155134.0
37i9dQZF1DX3ohNxI5tB79,0.22134352,0.68482,226668.12,0.6642999999999999,0.1319637354,0.14160600000000007,-7.403300000000001,33.82,0.15490400000000004,109.45672000000002,0.6415400000000001,50.76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,132201.0
